ApprovalDate;Brand;Model;Type;LicensePlate;Mileage;CompanyName;DriverName;DriveDate;DriveDistance
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Clara Medhurst;12/10/2022 00:30:36;34
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;24/11/2022 12:28:53;16
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;05/11/2022 10:20:03;20
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;29/07/2022 23:58:17;8
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Tricia Quitzon;07/08/2022 12:00:43;24
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;13/08/2022 00:08:32;54
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;09/07/2022 14:37:57;25
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Pauline Hyatt;03/07/2022 18:27:03;34
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Paula Brown;26/08/2022 20:12:45;38
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Craig Grimes;12/12/2022 23:10:44;38
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Lucia Bartell;27/08/2022 08:01:17;27
15/02/2019 11:23:06;Toyota;Extended Cab Pickup;Premium;L-25929 QU;43150;Bednar - Upton;Hope Crona;13/12/2022 08:30:00;15
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Bernard Kutch;22/12/2022 09:33:21;10
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;26/01/2023 20:31:04;45
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Charlotte Kuphal;21/10/2022 04:20:56;55
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Wayne Reichert;20/12/2022 06:51:09;40
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Austin Murphy;02/01/2023 03:40:29;23
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Joy Gleichner;27/08/2022 05:41:02;41
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;31/01/2023 02:25:43;31
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Roxanne Mitchell;03/07/2022 11:30:40;24
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;13/11/2022 19:23:18;25
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;05/09/2022 19:23:51;38
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Stewart Macejkovic;27/01/2023 17:26:04;52
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;16/12/2022 09:51:10;37
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Brittany Roberts;29/11/2022 12:07:17;50
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Jean Hyatt;05/11/2022 15:50:29;38
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Claude Ebert;23/02/2023 16:03:12;34
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;02/11/2022 19:49:24;22
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Vivian Ledner;20/09/2022 02:05:29;5
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Frances Pouros;13/09/2022 22:21:27;53
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;08/03/2023 07:20:01;12
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Tricia Quitzon;07/10/2022 13:38:04;41
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Doyle Greenfelder;28/12/2022 11:21:30;32
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Shawn Conn;03/08/2022 19:47:29;51
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;17/11/2022 01:42:22;31
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Sean Mayert;05/04/2023 22:44:06;32
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Eunice Balistreri;22/07/2022 03:04:05;44
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;03/01/2023 16:55:55;49
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;29/12/2022 08:24:09;26
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Meghan Pollich;02/01/2023 03:13:30;25
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Emanuel Wolff;03/09/2022 10:01:37;5
14/03/2020 12:49:05;BMW;Wagon;GreenCab;L-12929 DO;118003;Volkman, Gibson and Crona;Violet McKenzie;29/07/2022 17:57:51;24
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Thomas Gulgowski;31/12/2022 01:18:42;6
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;22/07/2022 03:04:05;44
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Tricia Quitzon;09/12/2022 03:42:19;17
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Eddie Howell;26/01/2023 18:51:30;15
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;04/11/2022 09:10:02;6
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Sarah McClure;19/08/2022 09:17:20;9
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;03/01/2023 20:10:29;5
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Sean Mayert;31/07/2022 17:50:12;21
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;01/12/2022 01:46:40;50
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Teri Simonis;20/07/2022 23:07:55;38
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Alberto Romaguera;09/09/2022 10:15:15;16
10/04/2022 23:53:59;Rolls Royce;Cargo Van;GreenCab;L-47929 LA;316;Kemmer - Nolan;Allen Bauch;13/09/2022 22:21:27;53
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Angelica Barrows;13/07/2022 06:30:51;11
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Kyle Predovic;01/08/2022 07:30:35;55
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Jean Hyatt;14/02/2023 02:25:31;24
10/01/2022 08:16:47;Ford;Extended Cab Pickup;Premium;L-3929 FU;23600;Jakubowski, Lueilwitz and Tromp;Sherry Zemlak;27/11/2022 15:39:00;33
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;05/11/2022 23:20:07;45
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Joey Torp;15/08/2022 12:56:09;45
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Bernard Kutch;18/09/2022 22:32:47;19
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Andrea Boyle;11/02/2023 06:50:47;13
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Dolores Hayes;30/09/2022 22:30:32;15
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Eddie Howell;25/12/2022 18:17:36;29
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Lamar Kiehn;04/10/2022 22:50:19;18
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Nichole Ziemann;10/09/2022 22:53:45;50
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;18/12/2022 20:31:09;21
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Lamar Kiehn;07/10/2022 04:54:21;30
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;15/12/2022 06:37:31;6
14/01/2022 18:27:00;Nissan;Passenger Van;Premium;L-46929 VO;2384;Kemmer - Nolan;Brian Tremblay;29/06/2022 02:52:56;41
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Lamar Kiehn;31/12/2022 01:18:42;6
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;26/08/2022 20:12:45;38
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Claire Schulist;18/10/2022 13:04:26;32
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Beverly Mayer;23/06/2022 01:08:13;24
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Deborah Nikolaus;29/12/2022 06:03:19;23
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Delbert Hegmann;18/03/2023 14:04:30;13
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;12/09/2022 22:12:54;50
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;05/11/2022 15:50:29;38
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Armando Erdman;28/07/2022 09:53:13;44
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;21/03/2023 23:12:35;44
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;13/10/2022 01:19:21;36
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;03/02/2023 21:16:32;54
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;28/01/2023 02:54:33;10
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;27/01/2023 17:26:04;52
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Inez Smith;15/02/2023 06:33:04;36
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;26/11/2022 08:45:24;29
26/05/2022 00:47:56;Smart;Coupe;Business;L-16929 ID;31976;Ryan, Renner and Friesen;Jasmine Douglas;17/12/2022 21:34:01;34
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Ken Jast;30/12/2022 00:24:25;43
18/02/2021 15:05:06;Jeep;Cargo Van;Premium;L-26929 AU;31144;Ryan, Renner and Friesen;Armando Erdman;29/12/2022 06:03:19;23
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;09/01/2023 05:20:46;29
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;15/12/2022 13:37:38;24
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Earnest Von;03/09/2022 05:48:18;30
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Joy Gleichner;27/03/2023 14:04:04;29
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Thomas Gulgowski;01/12/2022 06:28:59;20
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Oscar Stamm;09/08/2022 01:25:02;10
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;20/10/2022 21:03:16;53
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Kerry Marvin;27/08/2022 13:41:40;48
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;15/12/2022 17:53:48;7
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;12/03/2023 23:37:48;31
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Henry Auer;12/12/2022 10:24:01;29
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Marie Buckridge;08/12/2022 22:41:27;13
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;15/08/2022 15:13:56;14
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Lila Collins;05/04/2023 01:38:50;27
30/09/2022 17:46:55;Chrysler;Sedan;Business;L-6929 LI;180966;Goyette - Rodriguez;Donnie Welch;07/03/2023 15:52:22;30
23/08/2020 03:52:46;Ferrari;SUV;Van;L-37929 TE;130701;Hermiston - Grant;Mercedes Schumm;01/01/2023 13:26:42;42
31/07/2020 19:50:28;Smart;Extended Cab Pickup;Business;L-23929 EV;10128;Barrows and Sons;Kirk Schowalter;22/10/2022 11:16:17;53
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Aaron Harber;22/12/2022 09:33:21;10
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Rudolph Hayes;30/09/2022 08:35:26;14
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Lynn Gerlach;05/01/2023 02:53:30;19
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Wilson Willms;01/12/2022 16:24:06;31
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;16/03/2023 17:12:21;19
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;21/08/2022 08:08:07;7
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Jennie O'Reilly;05/04/2023 01:38:50;27
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Ora Roberts;18/02/2023 06:41:00;33
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Clara Medhurst;03/09/2022 10:01:37;5
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Ana Kautzer;26/12/2022 02:44:11;43
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Wm Marks;31/03/2023 19:12:44;24
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Doyle Greenfelder;09/08/2022 03:43:22;45
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Angelina O'Connell;30/12/2022 12:47:20;15
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Elvira Smitham;02/12/2022 03:26:46;36
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Johnathan Moore;05/04/2023 05:15:53;23
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Winston Schowalter;02/12/2022 01:19:16;46
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Raul Nicolas;11/02/2023 00:47:05;35
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Austin Murphy;29/08/2022 02:32:14;40
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Lillian Schneider;07/12/2022 01:41:49;27
13/09/2021 03:26:39;Tesla;Convertible;Van;L-44929 TE;176374;Wintheiser - Padberg;Belinda Stehr;08/11/2022 15:26:23;19
18/05/2018 14:36:32;Dodge;SUV;Business;L-45929 AU;45280;Hermiston - Grant;Gustavo Huels;08/09/2022 16:45:21;21
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;10/10/2022 19:31:34;50
02/11/2019 22:09:27;Audi;Sedan;Van;L-48929 CO;189314;Beatty Group;Nelson Shields;12/12/2022 03:30:26;32
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Lila Collins;07/02/2023 09:44:38;28
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;06/09/2022 22:37:20;22
11/04/2021 02:40:40;Fiat;Hatchback;GreenCab;L-28929 AL;118824;Kemmer - Nolan;Brooke Turcotte;09/04/2023 22:58:50;39
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Sidney Bernhard;30/06/2022 08:51:07;18
22/11/2022 08:39:47;Jeep;Extended Cab Pickup;Business;L-11929 ES;110122;Ryan, Renner and Friesen;Lillian Schneider;23/08/2022 10:55:39;49
03/10/2021 08:03:39;Mercedes Benz;Wagon;Premium;L-33929 LA;13311;Ryan, Renner and Friesen;Alfredo Collier;28/06/2022 01:25:22;41
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Rudolph Hayes;06/10/2022 21:17:01;33
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Henry Auer;01/11/2022 11:59:12;40
03/11/2018 18:47:26;Mazda;Convertible;Premium;L-49929 AU;165026;Powlowski, Senger and Schiller;Sonja Koelpin;14/12/2022 23:27:08;49
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Joy Gleichner;15/09/2022 21:59:33;22
17/11/2020 00:06:17;Land Rover;Minivan;GreenCab;L-42929 QU;48940;Beatty Group;Andres Weimann;25/10/2022 00:59:55;11
07/01/2020 22:05:33;Audi;Sedan;Van;L-40929 SO;142818;Nikolaus - Armstrong;Frank Gleason;21/06/2022 13:16:13;48
01/05/2022 04:43:28;Kia;Coupe;Van;L-39929 PO;130912;Ryan, Renner and Friesen;Wayne Reichert;24/11/2022 12:19:37;38
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Henry Gutmann;09/02/2023 15:42:40;7
05/09/2021 08:55:11;Volvo;Hatchback;Premium;L-20929 CO;203714;Ryan, Renner and Friesen;Gina Casper;12/12/2022 23:10:44;38
03/04/2022 22:13:44;Dodge;Convertible;Premium;L-15929 PE;147714;Nikolaus - Armstrong;Timmy Bashirian;15/10/2022 06:58:10;5
16/08/2020 20:15:36;Jeep;Wagon;Premium;L-51929 A;78192;Nikolaus - Armstrong;Thomas Gulgowski;12/10/2022 01:50:20;45
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;01/11/2022 11:59:12;40
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Meghan Pollich;26/07/2022 09:23:42;7
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;26/08/2022 05:04:18;40
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Johnathan Moore;26/03/2023 11:25:58;13
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Jean Hyatt;08/03/2023 07:20:01;12
07/02/2023 23:02:14;Nissan;Cargo Van;Van;L-52929 HI;4392;Jakubowski, Lueilwitz and Tromp;Gerard Weissnat;30/09/2022 22:30:32;15
13/09/2021 04:43:35;Dodge;Extended Cab Pickup;Premium;L-14929 PO;194167;Barrows and Sons;Vernon Rosenbaum;02/11/2022 07:46:31;19
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Henry Auer;12/11/2022 13:19:36;41
19/10/2020 22:33:21;Bugatti;Convertible;Business;L-43929 NO;170404;Weber, Kling and Cassin;Inez Smith;07/08/2022 02:58:39;37
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;11/12/2022 09:01:18;33
29/08/2018 13:01:35;Volvo;Minivan;Business;L-17929 RE;150350;Beahan, Koepp and Bayer;Emanuel Wolff;16/07/2022 10:51:54;40
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;07/09/2022 22:22:22;6
09/04/2022 00:15:20;Chrysler;Coupe;Premium;L-34929 ET;78555;Bednar - Upton;Brett Balistreri;30/06/2022 08:51:07;18
29/11/2019 01:51:20;Toyota;Passenger Van;Van;L-21929 RE;178674;Powlowski, Senger and Schiller;Jack VonRueden;24/07/2022 02:44:59;43
05/06/2022 18:56:03;Lamborghini;Crew Cab Pickup;Business;L-35929 IL;79048;Weber, Kling and Cassin;Wilson Schaden;28/12/2022 11:21:30;32
24/07/2020 10:08:20;Jeep;Minivan;Van;L-41929 EX;98316;Nikolaus - Armstrong;Fernando Walker;25/07/2022 10:52:36;22
04/05/2022 20:47:21;Mazda;Wagon;Van;L-10929 DO;5163;Nikolaus - Armstrong;Kerry Marvin;11/04/2023 06:15:09;49
13/10/2021 03:43:16;Dodge;Crew Cab Pickup;Premium;L-8929 AU;142298;Jakubowski, Lueilwitz and Tromp;Wilson Willms;07/07/2022 00:26:37;34
16/05/2020 15:48:58;Fiat;Extended Cab Pickup;Business;L-24929 AU;136146;Auer - Streich;Daisy Turner;16/12/2022 08:22:35;7
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;21/07/2022 23:45:25;42
19/11/2021 10:28:42;Mazda;Extended Cab Pickup;Van;L-27929 AL;146029;Wintheiser - Padberg;Olive Carter;10/10/2022 01:01:38;38
22/04/2018 17:03:37;Volvo;Extended Cab Pickup;Business;L-36929 ES;173823;Rogahn, Bogisich and Johnston;Alicia Kilback;08/03/2023 07:58:00;52
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Antonia Russel;27/08/2022 10:41:05;54
17/08/2022 01:03:36;Aston Martin;Sedan;Business;L-29929 PL;97463;Kemmer - Nolan;Angel Fritsch;06/08/2022 21:56:46;55
24/07/2019 11:17:14;Lamborghini;Minivan;Van;L-22929 VO;93672;Rogahn, Bogisich and Johnston;Annette Pfeffer;12/01/2023 02:23:29;31
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;Jean Hyatt;31/03/2023 06:27:05;6
28/10/2020 06:39:08;Ford;Minivan;Van;L-38929 EX;40937;Barrows LLC;Marco Pollich;20/08/2022 02:15:52;30
05/01/2022 07:43:25;Ford;Coupe;Business;L-50929 ET;53624;Barrows and Sons;Cynthia Rodriguez;29/07/2022 23:58:17;8
10/06/2020 02:01:12;Jaguar;Coupe;GreenCab;L-7929 QU;199633;O'Keefe, Mayer and Koelpin;Nadine Graham;02/11/2022 16:56:05;54
26/01/2022 13:11:01;Aston Martin;Passenger Van;Van;L-5929 CO;170258;Hermiston - Grant;Opal Hilll;26/08/2022 12:31:53;26
13/02/2019 21:54:58;Ferrari;Coupe;Premium;L-19929 EX;7590;Ryan, Renner and Friesen;Dave Homenick;30/12/2022 00:24:25;43
26/05/2018 11:38:05;Bugatti;Passenger Van;Premium;L-9929 AU;122007;Ryan, Renner and Friesen;Kathy Streich;26/12/2022 02:44:11;43
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Vivian Ledner;03/07/2022 18:27:03;34
18/07/2020 04:33:30;Lamborghini;Extended Cab Pickup;Van;L-4929 IN;147714;Auer - Streich;June Walker;31/03/2023 06:27:05;6
02/03/2019 22:47:21;Volkswagen;Extended Cab Pickup;Van;L-13929 EO;9011;Ryan, Renner and Friesen;Nichole Ziemann;05/07/2022 16:27:10;36
28/04/2021 10:13:17;Chevrolet;Coupe;GreenCab;L-32929 PR;185118;Funk Group;Chester Brakus;09/10/2022 20:20:27;34
13/02/2020 02:18:43;Honda;Convertible;Business;L-18929 AU;45482;Beatty Group;Antonia Russel;12/04/2023 12:42:04;12
